Pallet: "pallet-balances", Extrinsic: "transfer_best_case", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,2327702,104600
1,1000,2547102,101700
1,1000,2110002,106100
1,1000,2505302,94300
1,1000,2130302,81900
1,1000,2205102,84000
1,1000,2200102,81700
1,1000,1870901,82000
1,1000,2051302,83500
1,1000,2001002,83200
100,1000,2359002,94300
100,1000,2862602,103000
100,1000,2315502,103800
100,1000,2260001,116501
100,1000,2140201,94700
100,1000,2272901,139000
100,1000,2305002,92100
100,1000,2121202,94400
100,1000,2045701,111300
100,1000,2229201,95100
199,1000,2108602,88400
199,1000,2441302,126100
199,1000,2416702,100400
199,1000,2121002,92100
199,1000,2388402,134200
199,1000,1886802,86600
199,1000,2051502,116400
199,1000,2509802,100400
199,1000,2339502,143800
199,1000,2112502,97600
298,1000,2257402,106000
298,1000,2991302,164400
298,1000,2995003,107500
298,1000,2642002,158600
298,1000,2349702,113000
298,1000,1976101,88900
298,1000,2855902,94600
298,1000,2040002,84000
298,1000,2309101,117200
298,1000,2298602,104300
397,1000,2686802,95200
397,1000,2411502,104300
397,1000,3076902,201900
397,1000,2142602,87500
397,1000,2246801,90100
397,1000,2243101,97000
397,1000,2922402,147700
397,1000,2262401,122300
397,1000,2408101,93000
397,1000,2855902,111400
496,1000,2536102,106000
496,1000,2294002,105000
496,1000,2620002,133000
496,1000,2759402,176300
496,1000,2760402,206900
496,1000,2569302,113600
496,1000,2128401,118401
496,1000,2372001,137700
496,1000,2496302,102500
496,1000,2636802,113000
595,1000,2453602,93200
595,1000,2649602,104300
595,1000,2411102,122800
595,1000,2252901,98601
595,1000,2613702,128200
595,1000,2271202,90500
595,1000,2223902,96800
595,1000,2300502,148800
595,1000,2542402,97300
595,1000,2258802,100700
694,1000,3338503,101000
694,1000,2758902,119600
694,1000,2248002,137500
694,1000,2359602,101100
694,1000,1867102,79700
694,1000,2022202,84400
694,1000,2066501,84300
694,1000,1925302,80300
694,1000,2177102,115000
694,1000,2281502,91800
793,1000,2302801,81500
793,1000,2436902,93800
793,1000,1920002,83800
793,1000,5558005,87200
793,1000,1919802,91500
793,1000,2055001,85300
793,1000,2534702,84400
793,1000,1975102,80200
793,1000,2202201,100401
793,1000,2181101,81901
892,1000,2202702,117700
892,1000,2282002,124600
892,1000,2531602,131800
892,1000,2729103,123100
892,1000,1915402,107700
892,1000,2161202,126000
892,1000,2492102,115200
892,1000,2019702,115800
892,1000,2539802,142201
892,1000,2440702,126800
991,1000,2263502,89800
991,1000,1942102,91000
991,1000,2320602,166900
991,1000,1924801,91100
991,1000,2286802,99500
991,1000,2065502,132500
991,1000,2058702,89400
991,1000,1928302,89300
991,1000,2171002,114600
991,1000,2134502,99000
1000,2,2375102,98500
1000,2,2430302,124300
1000,2,2616802,95400
1000,2,2362102,90100
1000,2,1961802,90700
1000,2,2296302,90600
1000,2,2324602,191200
1000,2,2056602,86300
1000,2,2042901,91400
1000,2,2454102,96200
1000,101,1931002,88800
1000,101,2080902,110800
1000,101,2222402,100000
1000,101,2163001,94500
1000,101,1988302,110700
1000,101,2156502,101800
1000,101,1964401,94800
1000,101,2069201,98601
1000,101,2563302,171700
1000,101,2144602,102800
1000,200,2559903,123400
1000,200,2507901,155701
1000,200,2669203,190700
1000,200,2421602,106000
1000,200,2533802,95600
1000,200,2754902,145801
1000,200,2048002,88500
1000,200,2287102,92300
1000,200,1970002,90900
1000,200,2751102,153800
1000,299,2751002,104801
1000,299,2360402,96700
1000,299,2325501,103401
1000,299,2222902,106100
1000,299,2338802,96200
1000,299,2314201,93600
1000,299,2103402,99400
1000,299,3958803,164100
1000,299,2105802,94400
1000,299,2283802,113300
1000,398,2691002,112700
1000,398,2281602,175400
1000,398,1982901,90801
1000,398,2582802,142500
1000,398,2349002,93900
1000,398,2013002,116000
1000,398,2564202,117300
1000,398,2127401,98800
1000,398,2142302,91500
1000,398,2438202,93900
1000,497,2684402,97100
1000,497,2231302,99100
1000,497,3172603,111400
1000,497,2321502,98700
1000,497,2312302,102500
1000,497,2007301,115300
1000,497,2069301,89501
1000,497,2864702,120100
1000,497,2187702,92800
1000,497,4128604,103700
1000,596,2403302,109500
1000,596,2267002,90100
1000,596,2981702,183401
1000,596,2252001,104700
1000,596,1970002,90100
1000,596,8570807,95100
1000,596,2575102,115400
1000,596,2780602,107900
1000,596,1859701,134800
1000,596,2151402,99800
1000,695,2098502,101900
1000,695,2624302,108900
1000,695,2606002,96000
1000,695,1968302,94300
1000,695,2181402,97400
1000,695,2565802,114300
1000,695,10867309,104000
1000,695,2411302,98100
1000,695,2161302,94300
1000,695,2100201,96301
1000,794,3430003,93500
1000,794,2085701,99500
1000,794,1846301,105201
1000,794,2432502,109600
1000,794,1967702,119300
1000,794,2176802,89400
1000,794,2395302,114100
1000,794,2106702,100800
1000,794,2213602,94300
1000,794,2811902,105800
1000,893,2151702,142100
1000,893,2003301,95200
1000,893,2242402,110500
1000,893,2121302,96300
1000,893,2021902,91100
1000,893,2264402,101300
1000,893,1895902,92400
1000,893,2302402,112300
1000,893,2379702,92500
1000,893,2762202,99601
1000,992,2025902,97200
1000,992,2190802,90700
1000,992,2078302,94500
1000,992,2299702,100700
1000,992,2074702,101200
1000,992,2247602,99500
1000,992,2010102,122800
1000,992,2249702,100700
1000,992,2102802,95500
1000,992,2117202,91500
