Pallet: "pallet-balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,6324406,135200
1,1000,4180704,106200
1,1000,4048004,106000
1,1000,4422204,226600
1,1000,4375805,163400
1,1000,4328204,99400
1,1000,4189204,100200
1,1000,4648604,119800
1,1000,4319204,106600
1,1000,5694106,201900
100,1000,4589405,94500
100,1000,4228104,96600
100,1000,7031707,160100
100,1000,4807105,104100
100,1000,4730905,98200
100,1000,3786504,85900
100,1000,3615203,87500
100,1000,5378305,95700
100,1000,3982204,146800
100,1000,3885003,90900
199,1000,4264804,93600
199,1000,4002204,99300
199,1000,3540204,94000
199,1000,3799803,100901
199,1000,4170704,188900
199,1000,10313310,144200
199,1000,3873104,137800
199,1000,3945204,114300
199,1000,3975003,96401
199,1000,4504204,111700
298,1000,3863504,90000
298,1000,5068105,125500
298,1000,3844604,86500
298,1000,3960203,162401
298,1000,4290904,94201
298,1000,3812504,129800
298,1000,4783305,89200
298,1000,3978504,87400
298,1000,4620704,132600
298,1000,3693503,83500
397,1000,4228604,94800
397,1000,3888804,88000
397,1000,3956104,97600
397,1000,4812104,111900
397,1000,4404004,112300
397,1000,4149304,111800
397,1000,4282904,96900
397,1000,4075804,97900
397,1000,4396005,91400
397,1000,3829804,90100
496,1000,4462504,131500
496,1000,3538303,82800
496,1000,3830904,83400
496,1000,4308604,131200
496,1000,3594303,85700
496,1000,4550904,234501
496,1000,5162205,259500
496,1000,3743004,119300
496,1000,3854703,88600
496,1000,3926504,90500
595,1000,3678104,98300
595,1000,3809304,97500
595,1000,4208104,100000
595,1000,3809304,100800
595,1000,4367004,147400
595,1000,3816103,94701
595,1000,3629303,94900
595,1000,3889404,104100
595,1000,5041205,185200
595,1000,3506404,98100
694,1000,3770603,110900
694,1000,5090304,109201
694,1000,3667803,95600
694,1000,3869103,134900
694,1000,3867604,97200
694,1000,3938104,117300
694,1000,4266304,117500
694,1000,3966904,98200
694,1000,3870903,93400
694,1000,11428811,101400
793,1000,3971003,90000
793,1000,3699103,97800
793,1000,3881004,90700
793,1000,4031304,90300
793,1000,4477604,110800
793,1000,4029003,122101
793,1000,4449005,154000
793,1000,3737404,93500
793,1000,4030404,112700
793,1000,3984104,152200
892,1000,3878204,163800
892,1000,7579408,123200
892,1000,4209804,103600
892,1000,4018903,102001
892,1000,3901504,103800
892,1000,3838904,96900
892,1000,3729803,99700
892,1000,4092204,101001
892,1000,4631905,114100
892,1000,5181205,164300
991,1000,4941804,115100
991,1000,4242404,106600
991,1000,5193505,118500
991,1000,3535803,116900
991,1000,4167004,134001
991,1000,4226404,173000
991,1000,4742404,101300
991,1000,4516804,120500
991,1000,4379004,101500
991,1000,4359504,137900
1000,2,4686505,127200
1000,2,4664804,124100
1000,2,3858904,122800
1000,2,3759504,94700
1000,2,4687804,120100
1000,2,3494204,96100
1000,2,3903004,104100
1000,2,3849404,103800
1000,2,4147704,97300
1000,2,4262504,111200
1000,101,4486505,111500
1000,101,3727604,115700
1000,101,5710206,398200
1000,101,4373104,102500
1000,101,4406705,108100
1000,101,3757503,99400
1000,101,4046404,97700
1000,101,4105704,173100
1000,101,4541905,93800
1000,101,3828103,102800
1000,200,4707205,127400
1000,200,3926004,103600
1000,200,3863803,98200
1000,200,4558805,135600
1000,200,3943004,92600
1000,200,3755104,104000
1000,200,3635903,99000
1000,200,3966704,99300
1000,200,4116304,127400
1000,200,3581803,98100
1000,299,3857204,95900
1000,299,5561006,113800
1000,299,3875004,95500
1000,299,5161505,105500
1000,299,4521004,122500
1000,299,3672904,97000
1000,299,4664505,103900
1000,299,4855004,115901
1000,299,5036205,122200
1000,299,4042904,97500
1000,398,4007704,100700
1000,398,4760805,152700
1000,398,3696903,95100
1000,398,3648104,137400
1000,398,3923704,143800
1000,398,3873104,101000
1000,398,4147704,126500
1000,398,3767804,97800
1000,398,4546305,139500
1000,398,4311005,168000
1000,497,4643905,113600
1000,497,3694303,100300
1000,497,4894004,125901
1000,497,3870304,110900
1000,497,3812904,112800
1000,497,3933404,126600
1000,497,4077904,106800
1000,497,4558105,171600
1000,497,4379104,139000
1000,497,3671304,106900
1000,596,4312404,135900
1000,596,4453305,113000
1000,596,3829303,127501
1000,596,3925404,102200
1000,596,4288504,96900
1000,596,3669204,113300
1000,596,4145704,119700
1000,596,3722204,95700
1000,596,4317804,125400
1000,596,3771903,97601
1000,695,3894804,115400
1000,695,4079504,112601
1000,695,4171504,128500
1000,695,3520204,93900
1000,695,4199304,112000
1000,695,3714004,106300
1000,695,4576704,103300
1000,695,4993105,131900
1000,695,4332005,121000
1000,695,4686205,118700
1000,794,12530912,109500
1000,794,3993504,137201
1000,794,3682803,166000
1000,794,3487503,113700
1000,794,4351104,110800
1000,794,4519805,102500
1000,794,3959003,113201
1000,794,4361505,123700
1000,794,4500104,102300
1000,794,3814503,104101
1000,893,3830504,123000
1000,893,3782004,142000
1000,893,4029904,99900
1000,893,4089304,106800
1000,893,4038404,109000
1000,893,4402505,128800
1000,893,4781604,109500
1000,893,5667406,167900
1000,893,4196804,99200
1000,893,3898304,136500
1000,992,4016604,109500
1000,992,4145304,146700
1000,992,3843604,105800
1000,992,4744005,137100
1000,992,3706004,97300
1000,992,5607505,105401
1000,992,4720405,118100
1000,992,4229704,195600
1000,992,4618504,116500
1000,992,3721704,96500
