Pallet: "pallet-identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,extrinsic_time,storage_root_time
1,1959102,61700
1,1998702,88300
1,2070702,69000
1,2090002,70000
1,2450703,118000
1,2283302,73700
1,2111202,91600
1,2139002,69800
1,1764002,62600
1,2015002,66100
5,2144903,72800
5,3437903,75800
5,2043902,62800
5,2006402,62300
5,2116202,65801
5,1863902,64800
5,2253002,66300
5,2032002,65900
5,1921402,67600
5,2252102,70200
9,2184903,92800
9,2341302,71600
9,2471702,76101
9,2030502,65600
9,1929202,66300
9,2469102,80300
9,2435503,100400
9,2429903,91500
9,2059702,104400
9,2726503,178800
13,2075302,67600
13,1878602,68500
13,2250503,68500
13,2297802,81400
13,2061802,67900
13,2319002,75100
13,2212802,99600
13,2677102,97300
13,2359802,95100
13,2022702,71100
17,2180102,92500
17,2455402,100300
17,2181602,80400
17,1929402,71700
17,1996802,75200
17,2249502,83800
17,2198702,78900
17,2502103,81600
17,1986302,70900
17,1912902,72300
21,2009202,96100
21,1958402,75400
21,2057302,74200
21,2396002,161501
21,2108702,77000
21,2204802,86100
21,2267502,74300
21,2000302,72800
21,2660403,82100
21,2364302,110701
25,2311803,77500
25,2129202,72700
25,2021502,102700
25,2292502,88900
25,2133102,76700
25,2346302,76200
25,2221102,76200
25,2298602,109000
25,2327302,99000
25,2033602,73700
29,2616403,98400
29,2424302,115400
29,2057402,76500
29,2241802,144600
29,2746702,92000
29,2017502,74300
29,2479303,93100
29,2325802,102000
29,2273802,98501
29,2203502,77000
33,2466202,92201
33,2127903,84000
33,2158602,82001
33,2700602,107701
33,2436102,155700
33,1897602,75800
33,2254202,75600
33,2010502,78200
33,1997002,80600
33,2334102,80500
37,2193902,82100
37,2117302,86100
37,2315203,108700
37,2440902,102701
37,2526702,99700
37,2113003,80100
37,2334402,87000
37,2498702,86901
37,2036303,78600
37,2578903,88800
41,2638802,109600
41,1867302,97600
41,1893802,81200
41,2229902,79500
41,2079603,81400
41,2444502,93001
41,2095302,79200
41,2487203,108000
41,2045502,167801
41,2171902,84200
45,2391602,100600
45,2388203,213100
45,2309103,86900
45,2300302,83200
45,2488402,198101
45,2201902,103200
45,2137903,88100
45,2524502,96400
45,2047902,101900
45,2615603,108900
49,2544402,88700
49,2234903,187100
49,2124202,90400
49,2377802,102601
49,2632403,96300
49,2045902,86500
49,2116502,92700
49,1965402,79900
49,1978402,83500
49,2828903,601500
