Pallet: "pallet-staking", Extrinsic: "force_unstake", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,185000,144500
0,380900,171700
0,357401,168400
0,179400,144000
0,184900,150500
0,254800,164200
0,383600,192800
0,220600,210200
0,183400,168000
0,198100,153301
100,281600,194600
100,217300,214700
100,212700,164200
100,226600,230401
100,545001,170800
100,333700,167900
100,206300,157400
100,380101,170000
100,225000,165900
100,341800,150400
200,205100,154300
200,392100,330101
200,235900,189401
200,214600,160201
200,185501,170800
200,330000,144200
200,335801,145000
200,246500,167801
200,2091402,172200
200,355700,178801
300,358800,198801
300,245101,273500
300,376701,161000
300,8431207,231901
300,193500,152500
300,391501,150600
300,194600,160600
300,181700,149100
300,180500,147200
300,332901,302300
400,202400,215300
400,368301,169500
400,366200,159000
400,346301,169200
400,237000,180500
400,356700,264200
400,341100,167700
400,212800,159700
400,334800,307700
400,217300,147400
500,282801,233000
500,203900,162200
500,183400,151300
500,6800906,153800
500,206600,154000
500,232900,163001
500,452001,259600
500,280501,206900
500,233400,227200
500,234500,164601
600,209401,226500
600,214000,223600
600,178000,147200
600,373200,176101
600,193000,147800
600,215500,169900
600,337501,146200
600,306700,161600
600,221300,146700
600,179500,147801
700,201901,166100
700,182400,150200
700,233500,157000
700,203501,169400
700,193600,159900
700,193800,161900
700,205800,150100
700,185500,176200
700,250901,191700
700,202800,165900
800,229001,164400
800,472100,202900
800,183600,151200
800,393400,177100
800,371400,168400
800,227800,218300
800,399401,196800
800,217401,173400
800,211901,170600
800,363201,165000
900,194000,154900
900,192200,155800
900,211500,168600
900,224500,152800
900,420700,194900
900,189700,154901
900,384601,237500
900,188100,174101
900,225800,185000
900,355800,153700
1000,187200,151300
1000,455000,233101
1000,229400,159800
1000,395200,172200
1000,184800,174001
1000,198300,197600
1000,185001,208700
1000,188200,170700
1000,190100,358400
1000,210101,168100
