Pallet: "pallet-balances", Extrinsic: "set_balance", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,1937501,85500
1,1000,1990402,84100
1,1000,2008001,91801
1,1000,1955302,83900
1,1000,2187702,87200
1,1000,1972502,86400
1,1000,2031502,119800
1,1000,2382302,156500
1,1000,2362202,124400
1,1000,2704703,108700
100,1000,2085202,81700
100,1000,2038002,90300
100,1000,2222002,110800
100,1000,1847902,82400
100,1000,2688803,79500
100,1000,1947002,90300
100,1000,2025302,91700
100,1000,2095002,106700
100,1000,5257805,89300
100,1000,1987102,82600
199,1000,1767401,86400
199,1000,2014101,88601
199,1000,2210502,92000
199,1000,2808003,145800
199,1000,2222002,87400
199,1000,3785203,95500
199,1000,2091802,107300
199,1000,1829801,85600
199,1000,2503902,112900
199,1000,1935202,85900
298,1000,1962402,80500
298,1000,2420502,98900
298,1000,2126502,112000
298,1000,2787303,97200
298,1000,2381603,107600
298,1000,2406603,103700
298,1000,2190002,93200
298,1000,2163602,109800
298,1000,2295202,82400
298,1000,2343402,103000
397,1000,2587703,153400
397,1000,2508702,107700
397,1000,2292502,92100
397,1000,2501802,124100
397,1000,2294602,95500
397,1000,2340002,97001
397,1000,1955201,109301
397,1000,2030001,143100
397,1000,2289402,91700
397,1000,2361303,102100
496,1000,2577403,104300
496,1000,5197105,86900
496,1000,2062101,87501
496,1000,2201802,91400
496,1000,1954802,86300
496,1000,1867002,101900
496,1000,1912901,82401
496,1000,2634502,89600
496,1000,6525906,84500
496,1000,2025102,88500
595,1000,1884102,87800
595,1000,2118202,88300
595,1000,2139201,96401
595,1000,2271602,97800
595,1000,1891201,86000
595,1000,2180302,95400
595,1000,2557903,127000
595,1000,2132302,91600
595,1000,1968901,104600
595,1000,2516102,93300
694,1000,2034802,118300
694,1000,2811202,168801
694,1000,2386402,110600
694,1000,2292003,142700
694,1000,2120102,94900
694,1000,1816601,89701
694,1000,1869802,88800
694,1000,2816303,96000
694,1000,2002901,91100
694,1000,1959502,89000
793,1000,2090201,88701
793,1000,2090902,111600
793,1000,2057402,104700
793,1000,2490002,112800
793,1000,1855101,124401
793,1000,2099102,86400
793,1000,1927701,92300
793,1000,2160102,118100
793,1000,3549404,91000
793,1000,2480903,96100
892,1000,2046401,117701
892,1000,2058702,140500
892,1000,2082602,88700
892,1000,2124002,91200
892,1000,2020902,108800
892,1000,2188602,88500
892,1000,2085502,85700
892,1000,1985901,85401
892,1000,3046602,105401
892,1000,2033302,108500
991,1000,2014402,91900
991,1000,2875003,121300
991,1000,2629502,104001
991,1000,2226302,102700
991,1000,1948902,107900
991,1000,1853602,90200
991,1000,2692802,218300
991,1000,2012202,86900
991,1000,2583202,156001
991,1000,7834507,117200
1000,2,1847101,87300
1000,2,2309102,98800
1000,2,2375802,142600
1000,2,2344402,127300
1000,2,2399302,120001
1000,2,2101202,128100
1000,2,2051002,146000
1000,2,2644102,136900
1000,2,1925702,89600
1000,2,2085802,92900
1000,101,2358703,105300
1000,101,2788403,99700
1000,101,2045902,92800
1000,101,2494102,164400
1000,101,2249702,93600
1000,101,2633703,103500
1000,101,2479302,117500
1000,101,2091002,89800
1000,101,2274502,118601
1000,101,2277702,93201
1000,200,2275303,124100
1000,200,1925702,88700
1000,200,2153102,107700
1000,200,2344303,100000
1000,200,4329104,119000
1000,200,2684203,190300
1000,200,2834802,130601
1000,200,2784203,113000
1000,200,2207803,89000
1000,200,2522903,102500
1000,299,2488503,101900
1000,299,2404202,107000
1000,299,2228703,91100
1000,299,2268802,101600
1000,299,3598004,104300
1000,299,2283802,113900
1000,299,2282502,99800
1000,299,2463403,195400
1000,299,2196802,100000
1000,299,2541602,110800
1000,398,2147602,89900
1000,398,2994003,108900
1000,398,2585103,197600
1000,398,2038302,87800
1000,398,2052402,118800
1000,398,2338502,98601
1000,398,2122702,87200
1000,398,1919602,151200
1000,398,2573403,94300
1000,398,2611002,99600
1000,497,2776102,171600
1000,497,2228902,95201
1000,497,2732503,101500
1000,497,4911704,91300
1000,497,2043602,121501
1000,497,2106802,94800
1000,497,2167802,102800
1000,497,3973903,2262102
1000,497,2073402,94600
1000,497,2919602,114000
1000,596,2756103,94300
1000,596,2121302,104300
1000,596,1999202,94000
1000,596,2157002,88800
1000,596,6110106,108000
1000,596,2134202,104700
1000,596,2427602,93200
1000,596,2338803,179500
1000,596,2263502,117000
1000,596,2144102,118201
1000,695,2425502,135400
1000,695,2677803,111300
1000,695,2199202,97300
1000,695,2508002,155600
1000,695,2660003,143800
1000,695,2211402,106300
1000,695,2032302,93600
1000,695,2432803,101500
1000,695,5943405,104000
1000,695,1938002,88600
1000,794,2691403,113300
1000,794,2031802,95800
1000,794,2244702,91000
1000,794,4080804,98500
1000,794,2549602,93400
1000,794,2235102,97000
1000,794,2113202,102701
1000,794,2316902,139200
1000,794,2161702,89100
1000,794,2142702,93700
1000,893,1905802,89000
1000,893,2641903,122200
1000,893,2180902,92500
1000,893,2397002,102600
1000,893,2481002,126100
1000,893,2245302,112500
1000,893,1990402,94600
1000,893,2036802,119900
1000,893,1945102,87500
1000,893,2135202,90500
1000,992,2090202,87400
1000,992,2584703,101800
1000,992,1941702,209900
1000,992,1964002,128500
1000,992,2469202,184200
1000,992,2129402,93300
1000,992,2429703,101000
1000,992,1940702,93000
1000,992,1965902,88700
1000,992,2394702,197901
