Pallet: "pallet-staking", Extrinsic: "withdraw_unbonded", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,184900,72700
0,172301,70700
0,230901,119900
0,383100,86701
0,195800,68100
0,300200,83000
0,183600,69200
0,211600,85500
0,214600,78300
0,212500,68600
100,180600,73200
100,175000,74300
100,401400,145400
100,243400,120000
100,381700,78400
100,174500,73100
100,198900,83200
100,226200,81900
100,209300,142200
100,175501,70100
200,172800,70400
200,385900,106300
200,168100,69600
200,182700,70600
200,271100,102501
200,377901,81500
200,393800,89500
200,210600,101900
200,298600,62900
200,148700,63600
300,411401,71900
300,170800,70400
300,154200,70000
300,290200,65300
300,190400,68200
300,173400,72100
300,176901,77400
300,148200,66000
300,176500,77200
300,404801,87500
400,158800,68500
400,315000,63200
400,163000,66901
400,168300,68300
400,184100,63400
400,211000,69500
400,353900,99500
400,214400,74100
400,147600,84400
400,339500,69400
500,225800,113000
500,305100,72401
500,252200,84700
500,187600,123200
500,282700,88700
500,214100,80600
500,160600,71900
500,344300,71400
500,148800,67700
500,149400,68900
600,171101,66500
600,341400,65300
600,296800,63501
600,177600,65501
600,148000,67800
600,142800,63200
600,183900,73200
600,379901,88600
600,348000,84200
600,357400,74400
700,259200,73400
700,214100,89700
700,387900,72200
700,237000,71300
700,158900,182400
700,289701,89400
700,181700,94900
700,388700,72200
700,193800,84100
700,159000,71900
800,171900,67400
800,197600,75400
800,161400,70400
800,450500,74000
800,191201,91800
800,298500,68001
800,162701,74000
800,159900,71900
800,194700,72100
800,156300,87800
900,336801,75500
900,148501,65700
900,169400,76700
900,154400,70500
900,154500,69600
900,339100,67600
900,233000,106800
900,167100,75700
900,146500,66500
900,155000,69100
1000,151900,67000
1000,297000,86000
1000,168200,64900
1000,286000,67900
1000,147100,65000
1000,165000,64100
1000,147600,67100
1000,243800,105000
1000,169900,64100
1000,142500,64700
